match_num,teams,match_id,winner
51,"LeeSin,Blitzcrank,Xayah,TwistedFate,Viktor,Pyke,Sion,Gragas,Diana,Lucian",2902245953,1
52,"Jax,Khazix,Rumble,Alistar,Ezreal,Orianna,Poppy,Blitzcrank,Lucian,Irelia",2902238073,0
53,"Ezreal,Blitzcrank,Jax,Kassadin,Khazix,Velkoz,Sivir,JarvanIV,Zoe,Poppy",2930273559,0
54,"Khazix,Akali,Malzahar,Lucian,Thresh,Rengar,Heimerdinger,Talon,KogMaw,Lulu",2908284704,0
55,"Lulu,KogMaw,Jax,Rengar,Gangplank,Leona,Lucian,Tryndamere,Vi,Rammus",2908279965,0
56,"Velkoz,Draven,Shen,Graves,Gnar,Kalista,Leblanc,Aatrox,Urgot,Blitzcrank",2908263448,1
57,"Gragas,Camille,Quinn,Pantheon,Blitzcrank,Yorick,Kassadin,Rengar,Twitch,Janna",2908225272,1
58,"Lissandra,Blitzcrank,Akali,Shaco,MissFortune,Gragas,Thresh,Heimerdinger,Riven,Ezreal",2908173282,0
59,"Rengar,Kaisa,Lissandra,XinZhao,Blitzcrank,Lucian,Chogath,Khazix,Jayce,Janna",2908161294,0
60,"Braum,Kled,Khazix,Lissandra,Lucian,Sion,Draven,Aatrox,Nocturne,Pyke",2908148177,0
61,"Ekko,Nocturne,Heimerdinger,Thresh,Sion,Kaisa,Graves,Jayce,Pyke,Urgot",2908152693,1
62,"Rakan,Kennen,Kaisa,Talon,LeeSin,Bard,Sivir,Viktor,Aatrox,Rengar",2908118995,1
63,"Ezreal,Hecarim,Viktor,Pyke,Ahri,Jax,Rengar,Bard,Heimerdinger,Sivir",2908112291,1
64,"Kaisa,Neeko,Akali,Thresh,Kayn,Zed,Mordekaiser,Nidalee,Twitch,Zilean",2929326405,1
65,"Malzahar,Draven,Katarina,Morgana,Kayn,Thresh,Viktor,TwistedFate,Khazix,Lucian",2922484426,1
66,"Akali,Rammus,TwistedFate,MissFortune,Nautilus,Pyke,Rengar,Shaco,Leblanc,Riven",2918644925,1
67,"Zyra,Khazix,Sivir,Zoe,Irelia,Renekton,Graves,Kayn,Draven,Thresh",2909135626,1
68,"Sion,Graves,Orianna,Leona,Lucian,Braum,Caitlyn,Aatrox,Taliyah,TwistedFate",2906453832,1
69,"Aatrox,Nunu,Karma,Swain,Ezreal,Diana,Kaisa,Graves,Alistar,Urgot",2905400481,1
70,"Quinn,Braum,Irelia,Gragas,MonkeyKing,Kayn,Xayah,Riven,Kassadin,Blitzcrank",2904757367,1
71,"Ahri,Kaisa,Zilean,Khazix,Jax,Lucian,Braum,Aatrox,Pyke,Ekko",2904167836,0
72,"Rengar,Akali,Janna,Sion,Ekko,Aatrox,Katarina,Karma,Veigar,Warwick",2902025821,0
73,"Braum,Kaisa,Darius,Kayn,Riven,Kalista,Garen,Akali,Kindred,Sona",2901994758,1
74,"Leona,Hecarim,Sivir,Khazix,Akali,Rengar,Nasus,Kayn,Blitzcrank,Jhin",2930867305,0
75,"Zac,Sona,Lucian,Cassiopeia,Zed,Thresh,Nidalee,Draven,Aatrox,Irelia",2930808135,1
76,"Viktor,Zoe,Brand,Ezreal,LeeSin,Ekko,Graves,Ziggs,Blitzcrank,Galio",2930608794,1
77,"Akali,Heimerdinger,Khazix,Braum,Yasuo,Draven,Lissandra,Camille,Thresh,Aatrox",2930592382,0
78,"Ekko,Blitzcrank,Irelia,Pantheon,Rumble,Lucian,Cassiopeia,LeeSin,Sona,Talon",2930540296,1
79,"Draven,Thresh,Leblanc,Camille,Kennen,Gnar,Lissandra,Tristana,RekSai,Neeko",2930514484,0
80,"Viktor,Ryze,Camille,Blitzcrank,Lucian,Swain,Thresh,Draven,Teemo,LeeSin",2930453840,0
81,"Garen,Syndra,Thresh,Lucian,Nidalee,Blitzcrank,Kaisa,Urgot,Shaco,Zoe",2930399722,0
82,"Lucian,Zyra,Khazix,Neeko,Irelia,Zilean,Blitzcrank,Kindred,Nasus,Kaisa",2930295844,0
83,"Ornn,Rakan,Lucian,MasterYi,Cassiopeia,XinZhao,Lissandra,Kaisa,Blitzcrank,Illaoi",2930287483,1
84,"Tristana,LeeSin,Neeko,AurelionSol,Aatrox,Ryze,Camille,Kaisa,Braum,Cassiopeia",2930873649,0
85,"Thresh,Kled,Sion,Elise,Cassiopeia,Anivia,Zilean,Quinn,Ezreal,LeeSin",2930760271,1
