match_num,teams,match_id,winner
52,"Sion,Fizz,Kindred,Kaisa,Leona,Gragas,Graves,Chogath,Rengar,Nami",2877815075,1
53,"Yasuo,Evelynn,Lucian,Thresh,Jax,LeeSin,Pyke,Leblanc,Garen,Varus",2877777945,0
54,"Zoe,Camille,Braum,Vayne,Riven,Malzahar,Poppy,Jax,Tristana,Blitzcrank",2877697894,0
55,"Ahri,LeeSin,Lucian,Riven,Alistar,Vayne,XinZhao,Bard,Jax,Anivia",2877680920,1
56,"Diana,LeeSin,Thresh,Camille,Tristana,Xayah,Poppy,Morgana,Khazix,Karthus",2877463048,1
57,"Olaf,Graves,Lucian,Zilean,Talon,JarvanIV,Cassiopeia,Soraka,MissFortune,Zac",2876350664,1
58,"Lux,Kaisa,Nami,RekSai,Irelia,Ezreal,Bard,Leblanc,LeeSin,Fiora",2876317011,0
59,"Janna,Caitlyn,Irelia,Viktor,Khazix,Kaisa,Leblanc,Camille,Blitzcrank,Renekton",2867758330,1
60,"Ezreal,Khazix,Fiora,Fiddlesticks,Neeko,Yasuo,MasterYi,Lucian,Braum,Yorick",2929330039,0
61,"Fiora,Ahri,Vayne,Sona,Nunu,Irelia,Nidalee,Alistar,Ezreal,Shyvana",2929316854,0
62,"Sivir,Mordekaiser,Sona,Heimerdinger,Graves,Nocturne,Ezreal,Ekko,Jayce,Blitzcrank",2929304224,0
63,"Fiora,TwistedFate,Ezreal,Bard,XinZhao,Ahri,Pyke,Camille,Tristana,Nidalee",2926933829,1
64,"Akali,Yasuo,Ezreal,Bard,XinZhao,KogMaw,Khazix,Rakan,Pantheon,Zed",2926930433,1
65,"Neeko,Karthus,Ezreal,Riven,Lux,Camille,Yasuo,Lucian,Rammus,Pyke",2926903548,0
66,"Jhin,Pyke,Akali,Yasuo,Sejuani,Ahri,Elise,Leona,Poppy,Ezreal",2926018697,1
67,"Warwick,Ahri,Bard,Riven,Lucian,Thresh,Sivir,Kayn,Renekton,Annie",2925974023,0
68,"Riven,Bard,Ashe,Yasuo,Ekko,Xerath,Vayne,Jayce,Sion,Nidalee",2925787371,0
69,"Vi,Aatrox,Riven,Vayne,Bard,Kaisa,Mordekaiser,XinZhao,Shen,Lucian",2923349122,1
70,"Sona,Lucian,Rengar,DrMundo,Ahri,Aatrox,Pyke,Pantheon,Shyvana,Jhin",2905427492,1
71,"Riven,Braum,Talon,Nidalee,Lucian,Urgot,RekSai,Fizz,Pyke,Sivir",2902579875,0
72,"Sion,Heimerdinger,Pyke,Talon,Nidalee,Jayce,Fizz,Graves,Brand,Lucian",2902560083,0
73,"Nami,Lucian,Yasuo,Gragas,Malphite,Aatrox,Alistar,XinZhao,Jhin,Malzahar",2902404360,1
74,"Thresh,Kaisa,Shyvana,Heimerdinger,Kled,Lux,Xayah,Kalista,Camille,Orianna",2902400698,0
