match_num,teams,match_id,winner
52,"Cassiopeia,MasterYi,Renekton,Jhin,Lulu,Bard,Ezreal,Garen,Camille,Viktor",2931456453,0
53,"Lucian,Zoe,MonkeyKing,Camille,Leona,Twitch,Lulu,Diana,Graves,Riven",2931430459,1
54,"Azir,Jhin,JarvanIV,Thresh,Camille,Caitlyn,LeeSin,Riven,Sion,Alistar",2931404381,1
55,"Fiddlesticks,Sion,Ezreal,Ahri,Brand,Jhin,Kled,Graves,Leblanc,Pyke",2931388369,1
56,"Kaisa,Jax,Janna,Lux,Kayn,Warwick,Kassadin,Anivia,Yasuo,Garen",2926744709,1
57,"Kaisa,Taliyah,Zoe,Blitzcrank,Zed,Talon,Fiddlesticks,Yasuo,Cassiopeia,Graves",2924185970,1
58,"Leona,Ezreal,Gragas,Ahri,Sion,Viktor,Fiora,MonkeyKing,Heimerdinger,Lux",2923582593,1
59,"Irelia,Karthus,Camille,Braum,MissFortune,Jhin,Varus,Jax,Janna,Nocturne",2917758973,1
60,"Aatrox,Sona,Ezreal,Camille,Lucian,Khazix,Kaisa,Zed,Pyke,Garen",2915078096,0
61,"Irelia,Zyra,Swain,Jax,Draven,Ezreal,Rakan,Garen,Lissandra,Hecarim",2914732515,1
62,"Pyke,Garen,Nocturne,Lissandra,Vayne,Sion,LeeSin,Gragas,Kaisa,Thresh",2914695191,1
63,"Nami,Heimerdinger,MissFortune,Graves,Aatrox,Karthus,Jax,Rengar,Thresh,Talon",2914605235,0
64,"Leona,Veigar,Irelia,Ahri,Camille,Pyke,Varus,Garen,Leblanc,Shyvana",2914511703,1
65,"Nami,MissFortune,Yasuo,Evelynn,Lissandra,XinZhao,Orianna,Riven,Sivir,Rakan",2913875173,0
66,"Lucian,Nunu,Zyra,AurelionSol,Tryndamere,Udyr,Ezreal,Xerath,Ahri,Darius",2931455449,0
67,"Vi,Ezreal,Viktor,Diana,Alistar,Zyra,Jhin,Nidalee,Quinn,Yasuo",2931430068,0
