match_num,teams,match_id,winner
52,"Zac,Lucian,Leblanc,Renekton,Leona,Nami,Teemo,TwistedFate,Elise,Twitch",2880438792,1
53,"Fizz,Ekko,MissFortune,Nami,Hecarim,Xayah,Udyr,Kayn,Soraka,Lissandra",2895053896,0
54,"Rammus,Irelia,Lucian,Kassadin,Pyke,Viktor,Janna,Gangplank,Jinx,XinZhao",2879716605,0
55,"Ahri,Riven,Graves,Thresh,Ezreal,Evelynn,Zoe,Kaisa,Darius,Braum",2879721140,1
56,"Yasuo,Illaoi,Vayne,Zyra,Shaco,Kaisa,Malphite,Xerath,Rammus,TwistedFate",2879257926,1
57,"Pyke,Nocturne,Garen,Anivia,Lucian,Jax,Corki,Thresh,Xayah,Taliyah",2879232153,0
58,"Renekton,Ryze,Lulu,Vayne,Evelynn,Singed,Shaco,Ahri,Tristana,Alistar",2879195656,0
59,"Urgot,Kayle,Fizz,Vayne,Evelynn,Kaisa,Graves,Velkoz,Nami,Nasus",2879179390,0
60,"Velkoz,Evelynn,Sion,Lucian,Thresh,Varus,Braum,LeeSin,Diana,Camille",2877969182,0
61,"Nami,Akali,Nocturne,Chogath,Ezreal,Evelynn,Rakan,Galio,Urgot,MissFortune",2877946408,1
62,"Galio,Ryze,Jhin,Hecarim,Leona,Zed,Yasuo,Lucian,Evelynn,Janna",2876066915,1
63,"Bard,Ezreal,Anivia,Fiora,Vi,Fiddlesticks,Riven,Cassiopeia,Aatrox,Elise",2930563505,0
64,"Riven,Twitch,Katarina,Graves,Lux,Blitzcrank,Fiora,Hecarim,Lucian,Cassiopeia",2929824712,1
65,"Lucian,LeeSin,Nocturne,Katarina,Leona,Kaisa,MissFortune,Renekton,Khazix,Cassiopeia",2929832892,0
66,"Khazix,Anivia,Ahri,Sivir,Thresh,Rammus,Rumble,Lucian,Ezreal,Kaisa",2929821036,0
67,"Malphite,MonkeyKing,Veigar,Janna,Draven,Jhin,Akali,Graves,Anivia,Neeko",2929798013,0
68,"Ezreal,Riven,Galio,Zyra,LeeSin,Kayn,Velkoz,Tryndamere,TwistedFate,Caitlyn",2929781447,1
69,"Renekton,MasterYi,Kennen,Lucian,Alistar,Xayah,Rakan,Zed,Gangplank,Evelynn",2927545445,1
70,"Lucian,Ahri,Vayne,Jax,Nami,Janna,Riven,Viktor,Camille,Caitlyn",2918496649,0
71,"Lissandra,Jinx,Malphite,Sona,Udyr,Warwick,Ahri,Varus,Thresh,Riven",2917832342,0
72,"Varus,Zed,Kindred,Aatrox,Zyra,MissFortune,Jax,LeeSin,Thresh,Talon",2916092215,0
73,"Leona,Caitlyn,Nocturne,Jax,Kassadin,MonkeyKing,Soraka,Lissandra,Ashe,Teemo",2902244413,1
74,"Talon,Ekko,Thresh,Caitlyn,Vi,LeeSin,Aatrox,Kassadin,Tristana,Nami",2902237998,0
75,"Draven,Irelia,Gragas,Nami,Yasuo,Darius,Leona,Camille,Kaisa,Annie",2902214190,0
76,"Sona,Orianna,LeeSin,Nautilus,Rumble,Syndra,Braum,Khazix,Shen,Lucian",2918659696,0
77,"Morgana,Anivia,Viktor,Rammus,Yasuo,Sona,Lux,Jhin,Vladimir,Zac",2918654105,1
78,"Khazix,Viktor,Jhin,Fiddlesticks,Kassadin,Camille,Lucian,Zed,Teemo,Soraka",2918608699,1
79,"Yasuo,MonkeyKing,Pyke,Viktor,Lucian,Janna,LeeSin,Akali,Orianna,Xayah",2918428185,1
80,"Xerath,Nocturne,MissFortune,Annie,Renekton,Irelia,Thresh,Sivir,Khazix,Ekko",2918418021,0
81,"Kassadin,Caitlyn,Nocturne,Thresh,Gangplank,Garen,Khazix,Renekton,Brand,MissFortune",2918389896,0
82,"Jax,Sivir,Graves,Kassadin,Veigar,Khazix,Brand,Viktor,Lucian,Alistar",2918366912,1
83,"Kled,Leblanc,Rammus,Kaisa,Thresh,Rakan,Jax,Lucian,LeeSin,Lissandra",2918337938,1
84,"Kaisa,Shaco,Anivia,Fizz,Lux,Lissandra,Khazix,Ekko,Lucian,Thresh",2918308766,0
85,"Xayah,Zoe,Rammus,Pyke,Teemo,MonkeyKing,Kindred,Twitch,Thresh,Katarina",2917487023,0
86,"Ashe,Graves,Blitzcrank,Pyke,Yasuo,Jax,Thresh,Nidalee,Twitch,Ekko",2927676500,1
87,"JarvanIV,Ziggs,Kindred,Karma,Pyke,DrMundo,Ezreal,Neeko,Morgana,Khazix",2927088559,0
88,"Sion,Hecarim,Galio,Lulu,Irelia,Urgot,Lucian,Leona,Orianna,Camille",2929822201,1
89,"Maokai,Annie,Ezreal,Kayn,Yasuo,LeeSin,Akali,Kaisa,Sona,Caitlyn",2929735618,1
90,"Khazix,Ashe,Illaoi,Blitzcrank,KogMaw,Gangplank,Nami,Pantheon,Cassiopeia,Twitch",2931134102,0
91,"Nocturne,Ezreal,Braum,Nasus,Neeko,Camille,Zilean,Xerath,Yasuo,Illaoi",2931108797,1
92,"Lissandra,Nami,Kaisa,Zac,Riven,Kennen,Nunu,Jhin,Talon,Neeko",2931016690,0
93,"Yasuo,Pantheon,Lulu,Ashe,Zoe,Lucian,Leblanc,Alistar,Gangplank,Nidalee",2931005868,1
94,"Fiddlesticks,Draven,Graves,Xerath,Riven,Braum,MasterYi,Renekton,Neeko,Quinn",2930878447,1
95,"MonkeyKing,Braum,Tryndamere,Veigar,Kaisa,Nami,Lucian,Sion,Kayn,Swain",2930633105,0
96,"Leona,MonkeyKing,Karthus,Lucian,Sion,Pantheon,Shaco,Vayne,Kassadin,Gragas",2930598949,0
97,"Lulu,Jax,Riven,Leblanc,Brand,Quinn,Ryze,Camille,KogMaw,Velkoz",2923333167,0
98,"RekSai,TwistedFate,Jax,Lucian,Zyra,Shaco,Twitch,Chogath,Lulu,Zed",2892728417,1
99,"Ahri,Riven,MonkeyKing,Thresh,Lucian,MissFortune,Nami,Lux,Amumu,Sion",2883675745,0
100,"Gragas,Anivia,Thresh,Urgot,Kaisa,Lucian,Ryze,Kled,Udyr,Blitzcrank",2880585948,0
101,"Soraka,LeeSin,Kaisa,Syndra,Aatrox,XinZhao,Ekko,Darius,Janna,Lucian",2880563726,1
102,"Tristana,DrMundo,Syndra,Lulu,Khazix,Kaisa,Zed,Evelynn,Sion,Alistar",2879979621,1
103,"Orianna,Graves,Varus,Camille,Fiddlesticks,Xerath,Khazix,Ezreal,Shen,Jayce",2879991057,1
104,"Soraka,Varus,Gragas,Pantheon,Orianna,Kaisa,Evelynn,Fiora,Yasuo,Zyra",2879964789,0
105,"Ahri,Aatrox,Pyke,RekSai,Kaisa,Nami,Darius,Rengar,Malzahar,MissFortune",2879684697,0
106,"Quinn,Kayn,Syndra,Sion,Leona,Varus,Gragas,Yasuo,Nami,Riven",2879664973,0
107,"Zed,Sivir,Nidalee,Irelia,Rakan,Shaco,Zyra,Gangplank,Lissandra,Lucian",2927672208,1
108,"Ahri,Zyra,Illaoi,XinZhao,Ezreal,Mordekaiser,Galio,Neeko,Sivir,Lux",2931292167,1
109,"Blitzcrank,Sion,Tristana,Ahri,Graves,Draven,Fizz,Warwick,Garen,Brand",2931268597,1
110,"Camille,Morgana,Mordekaiser,Yasuo,Karthus,Vayne,Graves,Ryze,Galio,Veigar",2929254076,0
111,"Thresh,Kaisa,Kayle,Ezreal,LeeSin,Mordekaiser,Cassiopeia,Zed,Elise,Alistar",2931311016,1
112,"Thresh,Lucian,MasterYi,Morgana,Fiora,XinZhao,Tryndamere,Janna,Graves,Kassadin",2931297011,1
113,"Nautilus,Lucian,Diana,Kayn,Heimerdinger,XinZhao,Ezreal,Aatrox,Lux,Thresh",2931118224,0
114,"Shaco,MissFortune,Aatrox,Lux,Braum,Nidalee,Lucian,Fiora,Akali,Thresh",2931102054,1
115,"Khazix,KogMaw,Janna,Fiora,Ziggs,Caitlyn,Gangplank,Lux,Sona,Gragas",2931081995,0
116,"Neeko,Jhin,Gangplank,Lux,Kayn,Brand,MasterYi,Garen,Xerath,Kalista",2931066372,0
117,"Darius,Nocturne,Rakan,Swain,Aatrox,Ekko,Kaisa,Evelynn,Irelia,Fiddlesticks",2890888266,1
118,"Khazix,Jhin,Lux,Alistar,Ornn,Leblanc,Tryndamere,Nami,Warwick,MissFortune",2879870725,1
119,"Irelia,Lulu,Lucian,Velkoz,Kayn,Leblanc,Alistar,Pantheon,Khazix,Vayne",2879833716,0
120,"Vayne,Rakan,Evelynn,Irelia,XinZhao,Udyr,Lucian,Pyke,Leona,Swain",2879781821,1
121,"Braum,Fiora,Orianna,Shaco,Lucian,Twitch,Hecarim,Pyke,Kassadin,Jayce",2879738225,1
122,"Kaisa,Garen,Evelynn,Lux,Sion,Jhin,LeeSin,Nautilus,Yasuo,Nasus",2879362329,0
123,"Thresh,Darius,Graves,Malzahar,Vayne,Kaisa,Zilean,Evelynn,Kassadin,Riven",2879316799,1
124,"Elise,Bard,Twitch,Sion,Cassiopeia,Irelia,Zed,Kaisa,Brand,Evelynn",2879306539,1
125,"Thresh,JarvanIV,Vayne,Gragas,Lissandra,Lucian,Sion,Rakan,Yasuo,Evelynn",2878514966,1
126,"Xayah,Katarina,Urgot,Evelynn,Rakan,Draven,Zyra,Orianna,Nocturne,Aatrox",2878483770,0
127,"Janna,Ezreal,Aatrox,LeeSin,Kaisa,Fiora,Caitlyn,Blitzcrank,XinZhao,Zed",2931200601,1
128,"Nami,Jinx,Riven,Yasuo,Nidalee,Fiora,Pyke,Camille,Ezreal,Cassiopeia",2931167939,1
129,"LeeSin,Sivir,Janna,Jax,Sion,KogMaw,Shaco,Cassiopeia,Lulu,Riven",2931183436,1
130,"Leona,Lux,Ezreal,Volibear,Teemo,Rengar,Nami,XinZhao,Lucian,TwistedFate",2931152565,1
131,"Jinx,Morgana,Hecarim,Renekton,Diana,Nunu,Cassiopeia,Olaf,Mordekaiser,Leona",2931003464,1
